,팀명,이름,포지션,결과,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,디그_성공률,세트_성공률,리시브_정확률,블로킹_성공률,시즌
0,KB손해보험,곽동혁,Li,0,0.0,0.2,0.0,0.0,0.2,0.0,0.16799999999999998,0.2,0.0,0.0,0.2,0.0,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,9.0,1.4,0.0,2.27,18.584,4.2,1.4,0.0,0.32,3.686,23.0,9.0,0.8,35.362,27.378000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,90.27777777777779,24.666666666666664,38.65376344086021,0.0,20-21
1,KB손해보험,곽동혁,Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555555555555555,6.555555555555555,1.0,0.0,1.6188888888888888,15.416666666666666,3.0,1.1111111111111112,0.1111111111111111,0.27,2.882222222222222,20.0,9.11111111111111,1.1111111111111112,39.541111111111114,28.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,88.08641975308643,41.041666666666664,44.88870473773855,0.0,20-21
2,KB손해보험,구도현,C,0,2.5,3.25,1.25,0.0,0.25,45.0,3.1050000000000004,0.25,0.0,0.0,0.0,0.0,0.4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.25,0.0,0.25,45.832499999999996,28.5725,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.75,0.0,7.0825,1.75,1.75,0.0,0.0,0.45000000000000007,4.3175,0.75,0.25,0.0,0.05,0.61,0.0,0.0,0.0,0.0,0.0,6.75,1.25,0.75,3.75,0.25,0.35000000000000003,15.215,1.0,0.0,1.25,100.0,33.33333333333333,0.0,25.277777777777775,20-21
3,KB손해보험,김도훈,L,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,1.0,0.0,0.3,3.9066666666666663,0.6666666666666666,0.6666666666666666,0.0,0.13333333333333333,0.5733333333333334,4.0,1.6666666666666667,0.0,33.333333333333336,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333333333333,100.0,33.333333333333336,0.0,20-21
4,KB손해보험,김도훈,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.36166666666666664,2.4316666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.7066666666666667,2.0,0.8333333333333334,0.0,51.38833333333333,2.6366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,100.0,33.333333333333336,51.388888888888886,0.0,20-21
5,KB손해보험,김도훈,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.9285714285714284,1.0714285714285714,0.0,0.9349999999999999,10.20857142857143,3.0,1.0714285714285714,0.0,0.25285714285714284,3.1035714285714286,25.214285714285715,9.785714285714286,2.2857142857142856,28.495714285714286,32.01571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6473050758765,32.738095238095234,36.930267601196235,0.0,20-21
6,KB손해보험,김도훈,Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,3.7777777777777777,0.1111111111111111,0.0,0.9577777777777778,7.385555555555555,2.0,1.0,0.0,0.26,2.1466666666666665,21.333333333333332,9.0,0.2222222222222222,39.71666666666667,30.13666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.77777777777777,54.166666666666664,40.49916967564027,0.0,20-21
7,KB손해보험,김동민,L,0,4.75,9.5,4.0,1.5,0.75,43.505,9.709999999999999,3.0,0.75,0.5,0.0,37.5,7.565,0.25,0.25,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,0.0,0.5,16.6675,5.262499999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,1.0,0.25,52.3825,24.5825,11.0,0.0,1.25,0.0,11.915,7.5,4.75,2.75,0.0,1.2,18.560000000000002,3.5,1.0,0.0,0.2375,2.955,20.25,6.5,2.25,21.395,23.6675,4.25,0.75,0.75,2.5,0.25,0.1625,9.175,0.75,0.0,2.25,64.73214285714286,30.555555555555554,31.25,13.333333333333332,20-21
8,KB손해보험,김동민,L,1,5.25,8.875,4.25,1.25,1.125,49.03875,9.17375,3.0,1.375,0.125,0.625,40.625,8.99875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,0.0,0.0,25.0,2.2375,0.0,0.0,0.0,0.0,0.0,0.0,5.375,2.5,1.125,0.5,52.37125,26.4875,11.125,0.375,0.875,0.11375,11.8875,6.375,5.125,1.125,0.125,1.4275,12.96625,1.75,0.25,0.0,0.0625,1.6937499999999999,17.125,7.25,0.75,41.00875,23.095,3.875,0.625,0.875,1.625,0.25,0.16625,7.7975,1.375,0.0,2.375,82.10227272727273,12.5,45.583771135872695,20.833333333333332,20-21
9,KB손해보험,김재휘,C,0,2.888888888888889,4.555555555555555,1.7777777777777777,0.1111111111111111,0.4444444444444444,40.85888888888889,4.3966666666666665,0.3333333333333333,0.1111111111111111,0.0,0.0,11.11111111111111,0.7266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222222222222222,1.6666666666666667,0.1111111111111111,0.4444444444444444,42.80444444444444,43.394444444444446,0.0,0.0,0.0,0.0,0.0,0.0,6.111111111111111,0.0,0.2222222222222222,0.0,7.303333333333334,2.3333333333333335,1.4444444444444444,0.7777777777777778,0.1111111111111111,0.3611111111111111,4.2155555555555555,0.4444444444444444,0.1111111111111111,0.0,0.027777777777777776,0.40555555555555556,0.2222222222222222,0.1111111111111111,0.0,11.11111111111111,0.25,8.88888888888889,1.1111111111111112,2.4444444444444446,4.111111111111111,0.2222222222222222,0.3188888888888889,19.64777777777778,1.4444444444444444,0.0,1.0,61.45833333333333,25.0,50.0,12.686387686387686,20-21
10,KB손해보험,김재휘,C,1,5.333333333333333,6.777777777777778,3.0,0.0,0.5555555555555556,39.41,6.3711111111111105,1.0,0.3333333333333333,0.0,0.1111111111111111,22.22222222222222,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777777777777778,2.6666666666666665,0.0,0.4444444444444444,43.12222222222223,48.62777777777777,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,1.0,0.0,7.632222222222222,2.3333333333333335,1.7777777777777777,0.5555555555555556,0.0,0.41333333333333333,4.047777777777778,1.3333333333333333,0.6666666666666666,0.0,0.14444444444444446,1.171111111111111,0.2222222222222222,0.2222222222222222,0.0,22.22222222222222,0.24555555555555555,13.11111111111111,2.3333333333333335,3.5555555555555554,4.888888888888889,0.7777777777777778,0.5722222222222223,23.27111111111111,1.7777777777777777,0.0,2.3333333333333335,82.14285714285714,56.666666666666664,100.0,15.584204619292336,20-21
11,KB손해보험,김정호,L,0,13.38888888888889,22.555555555555557,12.222222222222221,2.0,2.1666666666666665,53.21333333333334,21.357777777777777,7.388888888888889,3.2777777777777777,0.7777777777777778,0.8333333333333334,41.58111111111111,18.526666666666667,1.2222222222222223,1.0555555555555556,0.05555555555555555,0.05555555555555555,70.83333333333333,49.53666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.722222222222222,2.611111111111111,0.16666666666666666,0.7222222222222222,60.72277777777778,15.916111111111112,0.0,0.0,0.0,0.0,0.0,0.0,9.222222222222221,5.277777777777778,1.0,0.5555555555555556,57.30611111111111,42.431666666666665,13.88888888888889,0.9444444444444444,2.5555555555555554,0.20333333333333334,16.346666666666668,7.666666666666667,4.944444444444445,2.6666666666666665,0.05555555555555555,1.2455555555555557,15.285,4.722222222222222,1.7222222222222223,0.05555555555555555,0.3811111111111111,4.327777777777778,32.833333333333336,12.444444444444445,2.5555555555555554,27.830555555555556,40.937222222222225,4.666666666666667,0.2222222222222222,1.1666666666666667,2.7222222222222223,0.05555555555555555,0.04722222222222223,9.938333333333334,0.9444444444444444,0.0,4.888888888888889,65.04834671501338,30.46296296296296,36.42211212041778,4.0106951871657746,20-21
12,KB손해보험,김정호,L,1,14.166666666666666,21.5,12.055555555555555,1.8333333333333333,1.0,55.70166666666667,21.34,6.222222222222222,2.611111111111111,0.6111111111111112,0.5,41.495,15.97777777777778,1.2222222222222223,0.8888888888888888,0.0,0.0,49.53722222222222,57.40722222222222,0.0,0.0,0.0,0.0,0.0,0.0,5.166666666666667,3.0555555555555554,0.5,0.2222222222222222,50.01277777777778,20.357777777777777,0.0,0.0,0.0,0.0,0.0,0.0,8.88888888888889,5.5,0.7222222222222222,0.2777777777777778,62.91055555555555,40.395,18.72222222222222,1.5555555555555556,2.6666666666666665,0.3983333333333333,20.095,7.888888888888889,5.722222222222222,2.0555555555555554,0.1111111111111111,1.4244444444444444,15.241666666666667,5.055555555555555,1.7222222222222223,0.0,0.44555555555555554,5.106111111111111,26.5,11.0,1.1666666666666667,36.815555555555555,37.556666666666665,5.388888888888889,0.5555555555555556,1.9444444444444444,2.388888888888889,0.0,0.135,10.122777777777777,0.9444444444444444,0.0,3.7777777777777777,73.03741012074346,33.25617283950617,41.48933914196312,16.80205415499533,20-21
13,KB손해보험,김지승,S,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.67,1.0,1.0,0.0,0.0,0.33,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20-21
14,KB손해보험,김지승,S,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.48,1.0,1.0,0.0,0.0,0.33,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20-21
15,KB손해보험,김진수,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.866666666666666,4.466666666666667,1.4,0.0,1.1260000000000001,12.266,0.8,0.13333333333333333,0.06666666666666667,0.044000000000000004,0.8793333333333333,0.13333333333333333,0.13333333333333333,0.0,6.666666666666667,0.20533333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,73.97619047619047,18.75,100.0,0.0,20-21
