,index,팀명,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
1,43,IBK기업은행,18.464285714285715,0.8534523809523806,0.41107142857142864,0.39761904761904754,0.13452380952380955,0.3725,0.05892857142857143
1,44,KGC인삼공사,17.015151515151516,0.8390909090909091,0.38954545454545453,0.3472727272727273,0.12893939393939394,0.31242424242424244,0.043787878787878785
1,45,한국도로공사,19.28787878787879,0.856818181818182,0.5121212121212122,0.3940909090909091,0.1522727272727273,0.3656060606060606,0.04863636363636364
1,46,현대건설,17.432098765432098,0.8432098765432101,0.4223456790123456,0.38888888888888895,0.16740740740740745,0.35753086419753083,0.05925925925925927
1,47,흥국생명,19.96296296296296,0.8408641975308642,0.43604938271604926,0.3377777777777778,0.11111111111111109,0.3135802469135803,0.05555555555555554
1,48,GS칼텍스,19.908045977011493,0.8347126436781611,0.4343678160919541,0.3977011494252874,0.11804597701149426,0.3705747126436783,0.053678160919540224
1,49,한국도로공사,18.95402298850575,0.857816091954023,0.5098850574712644,0.39241379310344826,0.1395402298850575,0.3654022988505747,0.05367816091954024
1,50,IBK기업은행,18.61728395061729,0.8534567901234565,0.41049382716049393,0.39728395061728383,0.1346913580246914,0.37197530864197537,0.059259259259259255
1,51,현대건설,17.432098765432098,0.8432098765432101,0.4223456790123456,0.38888888888888895,0.16740740740740745,0.35753086419753083,0.05925925925925927
1,52,IBK기업은행,18.61728395061729,0.8534567901234565,0.41049382716049393,0.39728395061728383,0.1346913580246914,0.37197530864197537,0.059259259259259255
1,53,흥국생명,19.96296296296296,0.8408641975308642,0.43604938271604926,0.3377777777777778,0.11111111111111109,0.3135802469135803,0.05555555555555554
1,54,KGC인삼공사,17.653846153846153,0.8388461538461537,0.3952564102564103,0.34217948717948715,0.12974358974358977,0.30858974358974356,0.04205128205128205
1,55,현대건설,17.256410256410252,0.8429487179487181,0.422051282051282,0.3917948717948719,0.16961538461538464,0.36038461538461536,0.0594871794871795
