,시즌,팀명,이름,포지션,결과,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,디그_성공률,세트_성공률,리시브_정확률,블로킹_성공률
140,17-18,현대건설,김세영 (C),C,1,6.866666666666666,8.266666666666667,3.8666666666666667,0.26666666666666666,0.26666666666666666,48.837333333333326,6.598,1.5333333333333334,0.5333333333333333,0.0,0.0,23.332666666666668,2.51,1.6666666666666667,0.8666666666666667,0.0,0.0,37.556000000000004,10.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066666666666666,2.466666666666667,0.26666666666666666,0.26666666666666666,49.968666666666664,38.12133333333334,0.0,0.0,0.0,0.0,0.0,0.0,9.466666666666667,0.06666666666666667,0.13333333333333333,0.016666666666666666,10.56,3.2666666666666666,2.7333333333333334,0.5333333333333333,0.0,0.6973333333333334,3.7239999999999998,2.6666666666666665,0.9333333333333333,0.0,0.23533333333333334,2.038,0.26666666666666666,0.0,0.13333333333333333,0.0,0.336,15.0,2.933333333333333,4.4,4.933333333333334,0.0,0.7533333333333334,21.884,2.3333333333333335,0.0,0.4,83.73015873015872,33.57142857142857,0.0,18.653292785645725
141,17-18,현대건설,김연견 (Li),Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.166666666666668,21.944444444444443,3.2222222222222223,0.0,5.650555555555555,25.76111111111111,10.444444444444445,1.3888888888888888,0.16666666666666666,0.395,7.033888888888889,19.944444444444443,9.61111111111111,1.3888888888888888,25.646666666666665,23.65222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,87.12770706207695,15.074868276622661,46.84747748216905,0.0
142,17-18,현대건설,김연견 (Li),Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.466666666666665,20.4,3.066666666666667,0.0,5.444,26.79866666666667,10.266666666666667,3.2,0.06666666666666667,0.8653333333333334,7.701333333333333,15.266666666666667,7.666666666666667,0.8,18.221999999999998,21.987333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,86.69404947480282,32.225877825877824,47.72572917291966,0.0
143,17-18,현대건설,김주향 (C),C,0,2.6666666666666665,10.0,2.5,0.16666666666666666,0.8333333333333334,19.505,7.005,5.5,1.3333333333333333,0.16666666666666666,0.5,22.28,7.614999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.1666666666666667,0.0,0.3333333333333333,16.245,17.135,4.333333333333333,0.16666666666666666,0.6666666666666666,0.055,5.523333333333333,5.166666666666667,4.0,1.1666666666666667,0.0,1.7633333333333334,5.381666666666667,0.8333333333333334,0.5,0.0,0.26333333333333336,0.6133333333333333,9.666666666666666,3.1666666666666665,0.5,20.715,12.770000000000001,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,2.5283333333333333,0.16666666666666666,0.0,1.5,81.32478632478633,62.5,22.896825396825395,0.0
144,17-18,현대건설,김주향 (C),C,1,2.0,3.0,2.0,0.0,0.0,66.67,1.82,2.0,1.0,0.0,0.0,50.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,2.56,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
145,17-18,현대건설,박혜미 (L),L,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.25,0.0,2.83,0.5,0.25,0.25,0.0,0.125,0.5425,0.25,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,50.0,0.0,0.0,0.0
146,17-18,현대건설,박혜미 (L),L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,4.816,0.8,0.2,0.6,0.0,0.05,0.916,0.4,0.0,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0
147,17-18,현대건설,소냐 (L),L,0,7.428571428571429,25.571428571428573,6.714285714285714,2.0,2.2857142857142856,23.0,19.554285714285715,16.428571428571427,3.5714285714285716,1.4285714285714286,1.2857142857142858,17.211428571428574,25.38714285714286,0.42857142857142855,0.14285714285714285,0.0,0.0,4.761428571428572,1.26,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,2.142857142857143,0.14285714285714285,1.0,34.105714285714285,41.25285714285714,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8571428571428571,0.42857142857142855,0.0,19.694285714285716,11.629999999999999,8.142857142857142,0.0,0.42857142857142855,0.0,10.040000000000001,9.571428571428571,6.285714285714286,3.2857142857142856,0.0,1.8214285714285714,9.747142857142858,1.4285714285714286,0.0,0.14285714285714285,0.0,1.01,5.428571428571429,1.7142857142857142,1.1428571428571428,15.468571428571428,7.944285714285713,6.0,0.7142857142857143,1.8571428571428572,2.0,0.0,0.20142857142857146,9.664285714285715,0.7142857142857143,0.0,2.857142857142857,67.59103641456582,0.0,26.00414078674948,17.255892255892256
148,17-18,현대건설,소냐 (L),L,1,16.0,29.0,12.0,1.0,1.0,41.38,20.42,19.0,8.0,0.0,1.0,42.11,29.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,25.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,50.0,23.08,16.0,2.0,0.0,0.5,16.16,13.0,12.0,0.0,1.0,3.0,14.61,3.0,0.0,0.0,0.0,2.11,30.0,7.0,2.0,16.67,37.5,9.0,2.0,3.0,3.0,0.0,0.5,15.25,1.0,0.0,2.0,92.3076923076923,0.0,23.333333333333332,22.22222222222222
149,17-18,현대건설,양효진 (C),C,0,16.11111111111111,26.77777777777778,12.38888888888889,0.9444444444444444,1.8333333333333333,43.88444444444444,18.96777777777778,6.555555555555555,2.4444444444444446,0.4444444444444444,0.4444444444444444,36.06944444444444,10.497777777777777,10.944444444444445,4.777777777777778,0.2222222222222222,0.8888888888888888,38.943333333333335,69.36333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.277777777777779,5.166666666666667,0.2777777777777778,0.5,54.376666666666665,56.19222222222223,0.0,0.0,0.0,0.0,0.0,0.0,12.166666666666666,0.7777777777777778,1.2222222222222223,0.21055555555555555,15.183333333333334,5.333333333333333,4.444444444444445,0.8333333333333334,0.05555555555555555,1.1749999999999998,5.617222222222222,3.611111111111111,0.3333333333333333,0.16666666666666666,0.08666666666666667,2.427222222222222,0.3333333333333333,0.1111111111111111,0.0,5.566666666666666,0.37722222222222224,16.166666666666668,2.9444444444444446,4.333333333333333,5.555555555555555,0.5,0.7627777777777778,24.075555555555557,1.9444444444444444,0.0,3.7777777777777777,82.81084656084656,8.202614379084968,33.333333333333336,18.12084354816665
150,17-18,현대건설,양효진 (C),C,1,15.4,22.2,10.2,0.6666666666666666,1.2,46.50533333333333,17.587333333333333,4.4,1.6666666666666667,0.06666666666666667,0.5333333333333333,36.443999999999996,7.748,9.333333333333334,3.3333333333333335,0.3333333333333333,0.3333333333333333,36.15866666666667,60.32333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.466666666666667,5.2,0.26666666666666666,0.3333333333333333,61.065333333333335,61.87866666666667,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1.3333333333333333,1.2,0.36000000000000004,15.113333333333333,5.266666666666667,4.533333333333333,0.7333333333333333,0.0,1.2473333333333334,6.325333333333333,2.8,0.8,0.06666666666666667,0.21266666666666667,2.204,0.2,0.13333333333333333,0.0,6.688666666666666,0.2853333333333333,18.2,3.8666666666666667,5.666666666666667,4.6,0.26666666666666666,1.054,27.211333333333336,1.9333333333333333,0.0,2.7333333333333334,87.65079365079366,30.777777777777775,66.66666666666667,21.208503654155827
151,17-18,현대건설,엘리자베스 (L),L,0,21.22222222222222,57.0,19.333333333333332,4.555555555555555,4.444444444444445,32.787777777777784,37.69222222222223,29.333333333333332,9.777777777777779,2.2222222222222223,2.111111111111111,32.89,45.32,0.3333333333333333,0.0,0.0,0.0,0.0,2.497777777777778,0.0,0.0,0.0,0.0,0.0,0.0,20.22222222222222,6.666666666666667,1.7777777777777777,2.0,31.282222222222224,71.60333333333332,0.0,0.0,0.0,0.0,0.0,0.0,7.111111111111111,2.888888888888889,0.5555555555555556,0.3333333333333333,41.81777777777778,28.95111111111111,12.11111111111111,0.4444444444444444,0.4444444444444444,0.12444444444444445,14.117777777777778,14.88888888888889,11.88888888888889,2.6666666666666665,0.3333333333333333,2.8777777777777778,14.110000000000001,3.2222222222222223,0.0,0.3333333333333333,0.0,2.0044444444444443,33.0,12.666666666666666,1.8888888888888888,12.13,36.663333333333334,8.555555555555555,1.4444444444444444,2.0,3.3333333333333335,0.2222222222222222,0.3711111111111111,12.253333333333334,1.4444444444444444,0.0,5.777777777777778,80.73491504864053,0.0,37.221636794005214,18.517161850495185
152,17-18,현대건설,엘리자베스 (L),L,1,23.75,47.416666666666664,20.833333333333332,2.25,2.75,45.4625,38.035000000000004,25.25,10.25,1.0,1.5833333333333333,41.384166666666665,46.82833333333334,1.1666666666666667,0.5,0.08333333333333333,0.25,16.110833333333332,7.631666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.25,7.25,0.8333333333333334,0.9166666666666666,49.47666666666667,73.06416666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.75,2.8333333333333335,0.3333333333333333,0.0,53.63083333333333,28.606666666666666,15.25,1.0,0.8333333333333334,0.27999999999999997,17.595833333333335,11.75,10.0,1.75,0.0,2.7225,14.2975,2.8333333333333335,0.25,0.0,0.08333333333333333,2.3800000000000003,26.333333333333332,8.833333333333334,1.4166666666666667,3.6366666666666667,39.685,9.666666666666666,1.9166666666666667,2.3333333333333335,3.0,0.5833333333333334,0.5316666666666666,14.150833333333333,1.5833333333333333,0.0,4.166666666666667,84.8953823953824,4.861111111111111,31.730768516380646,18.79194879194879
