,결과,홈_어웨이,팀코드,상대팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
184,1,0,3,6,0.515,0.02,0.8,0.495,0.49,0.22999999999999998,24.0,26.4,0.774,0.4679999999999999,0.55,0.182,0.512,0.032,22.33333333333333,0.8133333333333334,0.5733333333333334,0.5466666666666667,0.2199999999999999,0.5166666666666667,0.0499999999999999
185,0,1,6,3,0.56,0.07500000000000001,0.775,0.525,0.44,0.115,19.0,17.6,0.7340000000000001,0.434,0.53,0.148,0.504,0.078,29.33333333333333,0.75,0.5166666666666666,0.5766666666666667,0.1833333333333333,0.5299999999999999,0.06
186,1,0,2,5,0.395,0.035,0.79,0.26,0.385,0.29500000000000004,21.0,18.8,0.734,0.444,0.482,0.208,0.386,0.064,19.33333333333333,0.8066666666666666,0.4266666666666667,0.48,0.1866666666666666,0.4599999999999999,0.1033333333333333
187,0,1,5,2,0.45,0.005,0.78,0.39,0.56,0.18,20.5,16.8,0.71,0.466,0.444,0.196,0.4059999999999999,0.032,21.0,0.7833333333333333,0.5533333333333333,0.4433333333333333,0.2633333333333333,0.3966666666666666,0.0666666666666666
188,0,0,4,1,0.52,0.035,0.6950000000000001,0.495,0.48,0.10500000000000001,25.5,22.6,0.744,0.55,0.488,0.126,0.43,0.06,23.666666666666668,0.7599999999999999,0.5166666666666666,0.4733333333333333,0.2033333333333333,0.4533333333333333,0.0833333333333333
189,1,1,1,4,0.55,0.08499999999999999,0.78,0.485,0.5,0.105,14.5,20.0,0.774,0.5359999999999999,0.526,0.168,0.478,0.0699999999999999,22.33333333333333,0.7366666666666667,0.5033333333333333,0.4166666666666667,0.15,0.2833333333333334,0.0333333333333333
190,0,0,0,6,0.56,0.065,0.765,0.565,0.535,0.21000000000000002,21.0,21.0,0.7360000000000001,0.506,0.524,0.184,0.502,0.072,19.666666666666668,0.7266666666666666,0.5266666666666667,0.52,0.1666666666666666,0.52,0.0566666666666666
191,1,1,6,0,0.505,0.09,0.805,0.46,0.45,0.18,21.5,19.2,0.776,0.4679999999999999,0.526,0.14,0.5,0.082,29.33333333333333,0.75,0.5166666666666666,0.5766666666666667,0.1833333333333333,0.5299999999999999,0.06
192,0,1,3,5,0.5800000000000001,0.03,0.74,0.5349999999999999,0.45499999999999996,0.14500000000000002,28.5,24.8,0.78,0.488,0.53,0.194,0.492,0.05,22.33333333333333,0.8133333333333334,0.5733333333333334,0.5466666666666667,0.2199999999999999,0.5166666666666667,0.0499999999999999
193,1,0,5,3,0.45999999999999996,0.05,0.665,0.43,0.46499999999999997,0.225,16.5,18.8,0.728,0.496,0.458,0.184,0.418,0.026,21.0,0.7833333333333333,0.5533333333333333,0.4433333333333333,0.2633333333333333,0.3966666666666666,0.0666666666666666
194,1,1,2,1,0.5349999999999999,0.075,0.66,0.5,0.465,0.22000000000000003,26.5,21.8,0.786,0.448,0.462,0.2159999999999999,0.38,0.066,19.33333333333333,0.8066666666666666,0.4266666666666667,0.48,0.1866666666666666,0.4599999999999999,0.1033333333333333
195,0,0,1,2,0.49,0.060000000000000005,0.77,0.455,0.53,0.2,20.5,16.4,0.736,0.52,0.542,0.156,0.4899999999999999,0.07,22.33333333333333,0.7366666666666667,0.5033333333333333,0.4166666666666667,0.15,0.2833333333333334,0.0333333333333333
196,1,0,4,6,0.505,0.015,0.7849999999999999,0.48,0.47,0.115,22.0,20.4,0.75,0.52,0.4939999999999999,0.122,0.434,0.042,23.666666666666668,0.7599999999999999,0.5166666666666666,0.4733333333333333,0.2033333333333333,0.4533333333333333,0.0833333333333333
197,0,1,6,4,0.505,0.09,0.77,0.475,0.46499999999999997,0.22000000000000003,21.0,20.2,0.7620000000000001,0.466,0.518,0.16,0.49,0.076,29.33333333333333,0.75,0.5166666666666666,0.5766666666666667,0.1833333333333333,0.5299999999999999,0.06
198,1,0,0,5,0.525,0.08499999999999999,0.745,0.515,0.48,0.215,23.5,22.4,0.7380000000000001,0.508,0.524,0.206,0.5040000000000001,0.078,19.666666666666668,0.7266666666666666,0.5266666666666667,0.52,0.1666666666666666,0.52,0.0566666666666666
199,0,1,5,0,0.43,0.005,0.81,0.375,0.565,0.15500000000000003,21.5,19.6,0.75,0.514,0.456,0.174,0.412,0.03,21.0,0.7833333333333333,0.5533333333333333,0.4433333333333333,0.2633333333333333,0.3966666666666666,0.0666666666666666
200,1,1,2,3,0.565,0.10500000000000001,0.65,0.535,0.48,0.19,20.5,22.4,0.778,0.424,0.4599999999999999,0.228,0.374,0.064,19.33333333333333,0.8066666666666666,0.4266666666666667,0.48,0.1866666666666666,0.4599999999999999,0.1033333333333333
201,0,0,3,2,0.47,0.055,0.8,0.45499999999999996,0.45999999999999996,0.2,17.0,25.4,0.768,0.512,0.516,0.2,0.4859999999999999,0.044,22.33333333333333,0.8133333333333334,0.5733333333333334,0.5466666666666667,0.2199999999999999,0.5166666666666667,0.0499999999999999
202,0,0,6,1,0.525,0.08499999999999999,0.655,0.5,0.41,0.20500000000000002,21.0,18.2,0.73,0.4599999999999999,0.4899999999999999,0.156,0.484,0.096,29.33333333333333,0.75,0.5166666666666666,0.5766666666666667,0.1833333333333333,0.5299999999999999,0.06
203,1,1,1,6,0.585,0.07,0.6599999999999999,0.515,0.5549999999999999,0.1,11.5,14.8,0.752,0.514,0.548,0.146,0.492,0.066,22.33333333333333,0.7366666666666667,0.5033333333333333,0.4166666666666667,0.15,0.2833333333333334,0.0333333333333333
204,0,0,4,5,0.565,0.055,0.815,0.5349999999999999,0.485,0.18,21.0,20.2,0.79,0.496,0.53,0.146,0.4659999999999999,0.0559999999999999,23.666666666666668,0.7599999999999999,0.5166666666666666,0.4733333333333333,0.2033333333333333,0.4533333333333333,0.0833333333333333
205,1,1,5,4,0.475,0.01,0.8049999999999999,0.45,0.515,0.14,25.0,20.8,0.774,0.5119999999999999,0.4519999999999999,0.134,0.4059999999999999,0.0199999999999999,21.0,0.7833333333333333,0.5533333333333333,0.4433333333333333,0.2633333333333333,0.3966666666666666,0.0666666666666666
206,0,0,2,0,0.38,0.03,0.87,0.245,0.445,0.21000000000000002,26.0,23.6,0.76,0.422,0.488,0.236,0.414,0.066,19.33333333333333,0.8066666666666666,0.4266666666666667,0.48,0.1866666666666666,0.4599999999999999,0.1033333333333333
207,1,1,0,2,0.495,0.09,0.71,0.45,0.515,0.185,21.0,22.2,0.764,0.52,0.548,0.202,0.522,0.076,19.666666666666668,0.7266666666666666,0.5266666666666667,0.52,0.1666666666666666,0.52,0.0566666666666666
208,0,1,3,1,0.525,0.035,0.715,0.485,0.5349999999999999,0.175,29.5,22.4,0.752,0.4859999999999999,0.504,0.198,0.4779999999999999,0.044,22.33333333333333,0.8133333333333334,0.5733333333333334,0.5466666666666667,0.2199999999999999,0.5166666666666667,0.0499999999999999
209,1,0,1,3,0.505,0.05,0.81,0.46,0.515,0.175,16.5,15.4,0.712,0.532,0.56,0.154,0.506,0.0559999999999999,22.33333333333333,0.7366666666666667,0.5033333333333333,0.4166666666666667,0.15,0.2833333333333334,0.0333333333333333
210,1,0,4,5,0.5549999999999999,0.08,0.875,0.5,0.53,0.225,19.5,18.8,0.8219999999999998,0.5,0.526,0.1659999999999999,0.466,0.054,24.0,0.75,0.5166666666666666,0.47,0.2166666666666666,0.4533333333333333,0.0633333333333333
211,0,1,5,4,0.475,0.04,0.77,0.435,0.48,0.195,20.0,21.0,0.792,0.52,0.4619999999999999,0.162,0.414,0.026,26.33333333333333,0.7833333333333332,0.5266666666666666,0.42,0.2333333333333333,0.3699999999999999,0.0433333333333333
212,1,1,2,0,0.575,0.1,0.665,0.53,0.405,0.22,20.0,20.6,0.732,0.398,0.4720000000000001,0.196,0.38,0.064,23.666666666666668,0.7799999999999999,0.4466666666666667,0.4866666666666666,0.1666666666666666,0.4633333333333333,0.09
213,0,0,0,2,0.55,0.06,0.775,0.515,0.53,0.175,28.0,24.0,0.78,0.506,0.558,0.194,0.544,0.0579999999999999,26.0,0.77,0.5066666666666667,0.49,0.1433333333333333,0.4866666666666666,0.0333333333333333
214,0,0,3,1,0.515,0.075,0.77,0.49,0.475,0.215,19.5,28.0,0.7300000000000001,0.506,0.518,0.21,0.4859999999999999,0.046,20.666666666666668,0.81,0.5933333333333333,0.5633333333333334,0.24,0.52,0.0566666666666666
215,1,1,1,3,0.625,0.05,0.6,0.575,0.53,0.195,16.5,18.8,0.7180000000000001,0.55,0.556,0.184,0.514,0.044,20.33333333333333,0.7600000000000001,0.53,0.47,0.1466666666666666,0.3166666666666666,0.0433333333333333
216,1,1,4,6,0.505,0.07,0.785,0.39,0.505,0.135,18.0,20.4,0.834,0.514,0.524,0.186,0.472,0.064,24.0,0.75,0.5166666666666666,0.47,0.2166666666666666,0.4533333333333333,0.0633333333333333
217,0,0,6,4,0.525,0.065,0.63,0.485,0.395,0.17,18.5,19.4,0.716,0.448,0.474,0.178,0.4640000000000001,0.088,29.33333333333333,0.7466666666666667,0.48,0.58,0.2033333333333333,0.5433333333333333,0.0766666666666666
218,1,1,0,5,0.5449999999999999,0.085,0.78,0.505,0.435,0.22,17.5,21.8,0.7659999999999999,0.472,0.534,0.186,0.518,0.0579999999999999,26.0,0.77,0.5066666666666667,0.49,0.1433333333333333,0.4866666666666666,0.0333333333333333
219,0,0,5,0,0.45999999999999996,0.04,0.71,0.41500000000000004,0.485,0.125,20.0,21.6,0.764,0.476,0.482,0.166,0.446,0.038,26.33333333333333,0.7833333333333332,0.5266666666666666,0.42,0.2333333333333333,0.3699999999999999,0.0433333333333333
220,0,0,2,3,0.475,0.06,0.74,0.42,0.41000000000000003,0.135,23.5,20.2,0.718,0.38,0.534,0.18,0.4779999999999999,0.076,23.666666666666668,0.7799999999999999,0.4466666666666667,0.4866666666666666,0.1666666666666666,0.4633333333333333,0.09
221,1,1,3,2,0.5,0.02,0.7050000000000001,0.475,0.54,0.23,36.0,27.6,0.7180000000000001,0.51,0.516,0.22,0.49,0.04,20.666666666666668,0.81,0.5933333333333333,0.5633333333333334,0.24,0.52,0.0566666666666666
222,0,1,6,1,0.41500000000000004,0.11,0.65,0.45499999999999996,0.44999999999999996,0.195,15.5,17.4,0.688,0.446,0.462,0.15,0.4559999999999999,0.09,29.33333333333333,0.7466666666666667,0.48,0.58,0.2033333333333333,0.5433333333333333,0.0766666666666666
223,1,0,1,6,0.51,0.01,0.78,0.48,0.54,0.16,22.5,20.4,0.7,0.554,0.5599999999999999,0.176,0.5279999999999999,0.03,20.33333333333333,0.7600000000000001,0.53,0.47,0.1466666666666666,0.3166666666666666,0.0433333333333333
224,1,0,0,3,0.525,0.04,0.76,0.5,0.5,0.15,20.0,25.8,0.746,0.454,0.5279999999999999,0.194,0.508,0.06,26.0,0.77,0.5066666666666667,0.49,0.1433333333333333,0.4866666666666666,0.0333333333333333
225,0,1,3,0,0.535,0.034999999999999996,0.77,0.495,0.4,0.315,28.0,26.4,0.728,0.466,0.528,0.254,0.498,0.03,20.666666666666668,0.81,0.5933333333333333,0.5633333333333334,0.24,0.52,0.0566666666666666
226,1,1,2,4,0.58,0.08,0.74,0.515,0.33,0.20500000000000002,16.0,15.6,0.686,0.366,0.514,0.1699999999999999,0.452,0.092,23.666666666666668,0.7799999999999999,0.4466666666666667,0.4866666666666666,0.1666666666666666,0.4633333333333333,0.09
227,0,0,4,2,0.49,0.065,0.875,0.45999999999999996,0.55,0.21000000000000002,24.5,21.4,0.8379999999999999,0.518,0.534,0.214,0.51,0.062,24.0,0.75,0.5166666666666666,0.47,0.2166666666666666,0.4533333333333333,0.0633333333333333
228,0,0,6,5,0.49,0.06,0.67,0.45499999999999996,0.405,0.1,17.0,17.2,0.674,0.45,0.448,0.142,0.446,0.084,29.33333333333333,0.7466666666666667,0.48,0.58,0.2033333333333333,0.5433333333333333,0.0766666666666666
229,1,1,5,6,0.48,0.065,0.705,0.44,0.42000000000000004,0.22000000000000003,18.0,20.6,0.758,0.438,0.48,0.162,0.444,0.05,26.33333333333333,0.7833333333333332,0.5266666666666666,0.42,0.2333333333333333,0.3699999999999999,0.0433333333333333
230,1,1,0,1,0.54,0.07,0.735,0.525,0.41500000000000004,0.21500000000000002,30.5,24.6,0.7659999999999999,0.484,0.538,0.176,0.5199999999999999,0.05,26.0,0.77,0.5066666666666667,0.49,0.1433333333333333,0.4866666666666666,0.0333333333333333
231,0,0,1,0,0.525,0.025,0.775,0.48,0.5700000000000001,0.19,24.5,22.2,0.74,0.542,0.54,0.182,0.506,0.024,20.33333333333333,0.7600000000000001,0.53,0.47,0.1466666666666666,0.3166666666666666,0.0433333333333333
232,0,1,4,3,0.535,0.07500000000000001,0.8,0.465,0.51,0.21999999999999997,13.5,23.2,0.8280000000000001,0.512,0.534,0.2339999999999999,0.5120000000000001,0.074,24.0,0.75,0.5166666666666666,0.47,0.2166666666666666,0.4533333333333333,0.0633333333333333
233,1,0,3,4,0.54,0.025,0.685,0.515,0.48,0.22499999999999998,23.0,23.6,0.734,0.422,0.514,0.238,0.48,0.024,20.666666666666668,0.81,0.5933333333333333,0.5633333333333334,0.24,0.52,0.0566666666666666
234,0,1,2,6,0.5249999999999999,0.065,0.75,0.48,0.345,0.16999999999999998,17.0,15.2,0.7040000000000001,0.366,0.4979999999999999,0.156,0.442,0.086,23.666666666666668,0.7799999999999999,0.4466666666666667,0.4866666666666666,0.1666666666666666,0.4633333333333333,0.09
235,1,0,6,2,0.475,0.065,0.675,0.45999999999999996,0.4,0.095,18.5,18.4,0.662,0.454,0.446,0.112,0.4479999999999999,0.08,29.33333333333333,0.7466666666666667,0.48,0.58,0.2033333333333333,0.5433333333333333,0.0766666666666666
236,1,0,5,1,0.48,0.05500000000000001,0.775,0.445,0.445,0.13,23.0,20.0,0.724,0.45,0.488,0.18,0.4599999999999999,0.06,26.33333333333333,0.7833333333333332,0.5266666666666666,0.42,0.2333333333333333,0.3699999999999999,0.0433333333333333
237,0,1,1,5,0.575,0.035,0.6799999999999999,0.5549999999999999,0.575,0.195,22.5,23.8,0.712,0.52,0.524,0.186,0.502,0.026,20.33333333333333,0.7600000000000001,0.53,0.47,0.1466666666666666,0.3166666666666666,0.0433333333333333
238,1,0,4,0,0.5,0.07,0.79,0.5,0.49,0.21500000000000002,30.5,21.4,0.8099999999999999,0.536,0.502,0.2319999999999999,0.458,0.058,24.0,0.75,0.5166666666666666,0.47,0.2166666666666666,0.4533333333333333,0.0633333333333333
239,0,1,0,4,0.515,0.07,0.7,0.495,0.475,0.2,37.5,26.2,0.7539999999999999,0.4639999999999999,0.524,0.188,0.512,0.05,26.0,0.77,0.5066666666666667,0.49,0.1433333333333333,0.4866666666666666,0.0333333333333333
240,0,1,3,6,0.49,0.03,0.81,0.445,0.31999999999999995,0.235,15.0,23.4,0.7660000000000001,0.438,0.538,0.2139999999999999,0.492,0.032,20.666666666666668,0.81,0.5933333333333333,0.5633333333333334,0.24,0.52,0.0566666666666666
241,1,0,6,3,0.5549999999999999,0.055,0.73,0.5349999999999999,0.42,0.14500000000000002,22.5,20.0,0.7060000000000001,0.438,0.504,0.122,0.4779999999999999,0.062,29.33333333333333,0.7466666666666667,0.48,0.58,0.2033333333333333,0.5433333333333333,0.0766666666666666
242,1,0,2,5,0.42500000000000004,0.1,0.6599999999999999,0.355,0.375,0.11,12.0,15.8,0.7060000000000001,0.38,0.484,0.13,0.432,0.084,23.666666666666668,0.7799999999999999,0.4466666666666667,0.4866666666666666,0.1666666666666666,0.4633333333333333,0.09
243,0,1,5,2,0.515,0.075,0.665,0.495,0.45499999999999996,0.18,18.0,19.2,0.728,0.484,0.5,0.21,0.476,0.078,26.33333333333333,0.7833333333333332,0.5266666666666666,0.42,0.2333333333333333,0.3699999999999999,0.0433333333333333
244,1,1,4,1,0.515,0.05,0.765,0.44000000000000006,0.585,0.255,14.0,25.2,0.78,0.514,0.5120000000000001,0.2239999999999999,0.474,0.058,24.0,0.75,0.5166666666666666,0.47,0.2166666666666666,0.4533333333333333,0.0633333333333333
245,0,0,1,4,0.475,0.02,0.7150000000000001,0.45,0.395,0.18,23.0,22.6,0.742,0.482,0.492,0.174,0.4679999999999999,0.018,20.33333333333333,0.7600000000000001,0.53,0.47,0.1466666666666666,0.3166666666666666,0.0433333333333333
246,0,1,0,6,0.475,0.05,0.73,0.45999999999999996,0.455,0.135,35.0,28.6,0.732,0.462,0.496,0.168,0.484,0.054,26.0,0.77,0.5066666666666667,0.49,0.1433333333333333,0.4866666666666666,0.0333333333333333
247,1,0,6,0,0.605,0.07,0.775,0.57,0.415,0.195,20.0,19.6,0.7260000000000001,0.434,0.518,0.1399999999999999,0.4939999999999999,0.07,29.33333333333333,0.7466666666666667,0.48,0.58,0.2033333333333333,0.5433333333333333,0.0766666666666666
248,0,0,3,5,0.6000000000000001,0.045,0.765,0.5449999999999999,0.52,0.16499999999999998,22.5,18.8,0.762,0.414,0.528,0.198,0.482,0.04,20.666666666666668,0.81,0.5933333333333333,0.5633333333333334,0.24,0.52,0.0566666666666666
249,1,1,5,3,0.53,0.08499999999999999,0.6950000000000001,0.515,0.47,0.19,21.5,20.2,0.7380000000000001,0.458,0.51,0.19,0.492,0.08,26.33333333333333,0.7833333333333332,0.5266666666666666,0.42,0.2333333333333333,0.3699999999999999,0.0433333333333333
250,1,0,2,1,0.435,0.115,0.765,0.405,0.395,0.15000000000000002,18.5,18.4,0.748,0.388,0.488,0.146,0.4519999999999999,0.09,23.666666666666668,0.7799999999999999,0.4466666666666667,0.4866666666666666,0.1666666666666666,0.4633333333333333,0.09
251,0,1,1,2,0.495,0.015,0.755,0.47,0.48,0.165,19.5,22.0,0.742,0.446,0.49,0.174,0.466,0.022,20.33333333333333,0.7600000000000001,0.53,0.47,0.1466666666666666,0.3166666666666666,0.0433333333333333
252,0,0,0,3,0.51,0.035,0.7749999999999999,0.505,0.485,0.16999999999999998,17.0,30.0,0.758,0.434,0.48,0.154,0.458,0.046,21.666666666666668,0.7399999999999999,0.5166666666666667,0.4666666666666666,0.16,0.4466666666666666,0.0333333333333333
253,1,1,3,0,0.44,0.025,0.71,0.405,0.37,0.15,17.5,14.6,0.774,0.372,0.534,0.192,0.48,0.044,16.666666666666668,0.8266666666666667,0.6166666666666667,0.5366666666666666,0.2766666666666666,0.49,0.0566666666666666
254,1,1,0,3,0.405,0.03,0.7749999999999999,0.375,0.315,0.11,26.5,27.8,0.776,0.428,0.4720000000000001,0.136,0.448,0.044,25.33333333333333,0.7033333333333333,0.5233333333333333,0.4666666666666666,0.1666666666666666,0.4266666666666667,0.0466666666666666
255,0,0,3,0,0.615,0.055,0.7949999999999999,0.54,0.41500000000000004,0.15,12.0,16.2,0.7459999999999999,0.406,0.526,0.16,0.474,0.038,20.666666666666668,0.7833333333333332,0.5866666666666666,0.53,0.2533333333333333,0.4933333333333333,0.06
256,1,0,0,3,0.515,0.06,0.79,0.495,0.495,0.14500000000000002,25.0,27.6,0.768,0.426,0.462,0.156,0.434,0.066,17.333333333333332,0.7233333333333333,0.5566666666666666,0.4933333333333333,0.1733333333333333,0.4533333333333333,0.05
257,0,1,3,0,0.49,0.04,0.69,0.45499999999999996,0.42500000000000004,0.195,20.5,17.2,0.748,0.414,0.534,0.186,0.49,0.052,20.0,0.8066666666666666,0.5499999999999999,0.56,0.2266666666666666,0.52,0.04
258,1,0,0,1,0.48,0.1,0.765,0.45999999999999996,0.4,0.14,32.0,27.6,0.776,0.4019999999999999,0.456,0.15,0.43,0.08,21.666666666666668,0.7399999999999999,0.5166666666666667,0.4666666666666666,0.16,0.4466666666666666,0.0333333333333333
259,0,1,1,0,0.405,0.015,0.6950000000000001,0.425,0.385,0.20500000000000002,11.5,18.8,0.7180000000000001,0.408,0.454,0.19,0.448,0.022,19.666666666666668,0.79,0.5566666666666666,0.4766666666666666,0.1666666666666666,0.3166666666666666,0.0566666666666666
260,1,0,0,1,0.525,0.10500000000000001,0.77,0.51,0.435,0.19,37.0,28.4,0.784,0.418,0.482,0.178,0.454,0.088,25.33333333333333,0.7033333333333333,0.5233333333333333,0.4666666666666666,0.1666666666666666,0.4266666666666667,0.0466666666666666
261,0,1,1,0,0.435,0.035,0.595,0.46499999999999997,0.47,0.21000000000000002,15.0,19.0,0.6759999999999999,0.412,0.452,0.184,0.4539999999999999,0.024,22.33333333333333,0.7533333333333334,0.5299999999999999,0.5166666666666667,0.24,0.47,0.07
262,1,1,0,1,0.445,0.07,0.8200000000000001,0.405,0.41,0.185,20.0,28.8,0.748,0.4699999999999999,0.536,0.194,0.516,0.108,17.333333333333332,0.7233333333333333,0.5566666666666666,0.4933333333333333,0.1733333333333333,0.4533333333333333,0.05
263,0,0,1,0,0.46499999999999997,0.025,0.71,0.46499999999999997,0.395,0.16999999999999998,25.0,16.8,0.64,0.43,0.4899999999999999,0.174,0.4779999999999999,0.032,22.33333333333333,0.7400000000000001,0.5466666666666667,0.51,0.2433333333333333,0.3733333333333333,0.07
264,1,1,0,1,0.52,0.10500000000000001,0.81,0.495,0.51,0.22999999999999998,18.0,26.2,0.764,0.478,0.548,0.208,0.53,0.104,21.666666666666668,0.7633333333333333,0.5266666666666667,0.4866666666666666,0.1766666666666666,0.4566666666666666,0.06
265,0,0,1,0,0.485,0.035,0.74,0.46499999999999997,0.4,0.16999999999999998,21.0,17.2,0.6279999999999999,0.4279999999999999,0.4899999999999999,0.174,0.484,0.038,21.0,0.7033333333333333,0.5166666666666667,0.56,0.2366666666666666,0.4333333333333333,0.0566666666666666
266,0,1,0,1,0.5549999999999999,0.085,0.8049999999999999,0.53,0.485,0.19,18.0,26.2,0.762,0.4679999999999999,0.562,0.192,0.5439999999999999,0.096,19.33333333333333,0.7666666666666666,0.51,0.4866666666666666,0.1633333333333333,0.4566666666666666,0.0566666666666666
267,1,0,1,0,0.46499999999999997,0.015,0.655,0.445,0.305,0.1,17.5,15.8,0.5940000000000001,0.39,0.482,0.146,0.476,0.03,16.666666666666668,0.75,0.5499999999999999,0.54,0.2566666666666666,0.4266666666666667,0.0533333333333333
268,1,1,3,6,0.48,0.03,0.7,0.44999999999999996,0.455,0.2,21.0,17.6,0.7060000000000001,0.3999999999999999,0.492,0.202,0.4599999999999999,0.0419999999999999,16.666666666666668,0.8266666666666667,0.6166666666666667,0.5366666666666666,0.2766666666666666,0.49,0.0566666666666666
269,0,0,6,3,0.575,0.07,0.8,0.56,0.45499999999999996,0.23,20.0,21.2,0.7580000000000001,0.458,0.538,0.174,0.5199999999999999,0.066,33.333333333333336,0.7966666666666667,0.4266666666666667,0.5633333333333334,0.1466666666666666,0.5333333333333333,0.0833333333333333
270,1,1,4,5,0.495,0.075,0.705,0.405,0.62,0.24,25.0,26.6,0.756,0.518,0.516,0.236,0.47,0.066,22.33333333333333,0.7433333333333333,0.4966666666666666,0.4533333333333333,0.2066666666666666,0.4233333333333333,0.07
271,0,0,5,4,0.5,0.085,0.8,0.485,0.505,0.20500000000000002,20.5,21.0,0.744,0.502,0.538,0.172,0.518,0.076,26.0,0.75,0.4966666666666666,0.42,0.21,0.3799999999999999,0.0533333333333333
272,0,1,2,0,0.5,0.08,0.715,0.48,0.44,0.12,20.5,20.4,0.76,0.408,0.488,0.148,0.4619999999999999,0.108,27.0,0.81,0.47,0.5133333333333333,0.1999999999999999,0.4933333333333333,0.0866666666666666
273,1,0,0,2,0.605,0.1,0.7050000000000001,0.5900000000000001,0.485,0.22,29.5,21.8,0.762,0.482,0.57,0.222,0.532,0.074,21.666666666666668,0.7399999999999999,0.5166666666666667,0.4666666666666666,0.16,0.4466666666666666,0.0333333333333333
274,1,0,4,6,0.515,0.055,0.78,0.49,0.415,0.20500000000000002,33.5,30.6,0.7540000000000001,0.53,0.51,0.218,0.446,0.058,22.33333333333333,0.7433333333333333,0.4966666666666666,0.4533333333333333,0.2066666666666666,0.4233333333333333,0.07
275,0,1,6,4,0.375,0.11499999999999999,0.645,0.415,0.515,0.11499999999999999,16.0,22.4,0.762,0.432,0.5599999999999999,0.18,0.5359999999999999,0.064,33.333333333333336,0.7966666666666667,0.4266666666666667,0.5633333333333334,0.1466666666666666,0.5333333333333333,0.0833333333333333
276,1,1,0,5,0.5549999999999999,0.05,0.79,0.485,0.5,0.22999999999999998,17.5,19.0,0.77,0.4939999999999999,0.558,0.222,0.526,0.07,21.666666666666668,0.7399999999999999,0.5166666666666667,0.4666666666666666,0.16,0.4466666666666666,0.0333333333333333
277,0,0,5,0,0.5,0.05,0.79,0.47,0.565,0.2,20.5,21.0,0.74,0.526,0.538,0.1699999999999999,0.512,0.062,26.0,0.75,0.4966666666666666,0.42,0.21,0.3799999999999999,0.0533333333333333
278,0,0,3,1,0.52,0.05,0.735,0.485,0.35,0.21,13.5,19.6,0.712,0.426,0.502,0.21,0.472,0.042,16.666666666666668,0.8266666666666667,0.6166666666666667,0.5366666666666666,0.2766666666666666,0.49,0.0566666666666666
279,1,1,1,3,0.565,0.045,0.52,0.525,0.45,0.14,18.0,17.2,0.6220000000000001,0.392,0.5299999999999999,0.116,0.4859999999999999,0.044,19.666666666666668,0.79,0.5566666666666666,0.4766666666666666,0.1666666666666666,0.3166666666666666,0.0566666666666666
280,0,0,2,4,0.52,0.12,0.8200000000000001,0.495,0.35,0.2,24.0,21.0,0.76,0.374,0.494,0.172,0.47,0.088,27.0,0.81,0.47,0.5133333333333333,0.1999999999999999,0.4933333333333333,0.0866666666666666
281,1,1,4,2,0.525,0.075,0.745,0.46499999999999997,0.585,0.23,37.0,28.2,0.74,0.53,0.522,0.222,0.462,0.06,22.33333333333333,0.7433333333333333,0.4966666666666666,0.4533333333333333,0.2066666666666666,0.4233333333333333,0.07
282,1,0,0,6,0.575,0.09,0.7250000000000001,0.575,0.515,0.22,22.5,21.0,0.78,0.518,0.5439999999999999,0.2259999999999999,0.514,0.056,21.666666666666668,0.7399999999999999,0.5166666666666667,0.4666666666666666,0.16,0.4466666666666666,0.0333333333333333
283,0,1,6,0,0.44999999999999996,0.07,0.75,0.415,0.5,0.14,22.5,22.0,0.78,0.438,0.5539999999999999,0.186,0.5199999999999999,0.066,33.333333333333336,0.7966666666666667,0.4266666666666667,0.5633333333333334,0.1466666666666666,0.5333333333333333,0.0833333333333333
284,1,1,3,5,0.475,0.04,0.685,0.45499999999999996,0.485,0.21500000000000002,24.5,23.8,0.738,0.45,0.492,0.206,0.474,0.048,16.666666666666668,0.8266666666666667,0.6166666666666667,0.5366666666666666,0.2766666666666666,0.49,0.0566666666666666
285,0,0,5,3,0.46499999999999997,0.005,0.71,0.44499999999999995,0.46499999999999997,0.125,26.5,23.0,0.752,0.498,0.524,0.152,0.502,0.046,26.0,0.75,0.4966666666666666,0.42,0.21,0.3799999999999999,0.0533333333333333
286,1,1,2,6,0.475,0.065,0.72,0.445,0.375,0.155,18.5,22.4,0.772,0.366,0.506,0.172,0.472,0.0839999999999999,27.0,0.81,0.47,0.5133333333333333,0.1999999999999999,0.4933333333333333,0.0866666666666666
287,0,0,6,2,0.545,0.065,0.79,0.52,0.44999999999999996,0.19,23.0,21.4,0.738,0.4019999999999999,0.532,0.232,0.5,0.054,33.333333333333336,0.7966666666666667,0.4266666666666667,0.5633333333333334,0.1466666666666666,0.5333333333333333,0.0833333333333333
